6567570;ProductImages/6510/6510289/S0000006567570_F_W30_20110302083947.jpg;ProductImages/6510/6510289/S0000006567570_F_W40_20110302083948.jpg;Floral printed cotton blouse with buttoned-down-front. Empire waist with gatherings and wide flare hem. Length 54 cm in size 38.;NULL;Vit
6567571;ProductImages/6510/6510289/S0000006567570_F_W30_20110302083947.jpg;ProductImages/6510/6510289/S0000006567570_F_W40_20110302083948.jpg;Floral printed cotton blouse with buttoned-down-front. Empire waist with gatherings and wide flare hem. Length 54 cm in size 38.;NULL;Vit
6567572;ProductImages/6510/6510289/S0000006567570_F_W30_20110302083947.jpg;ProductImages/6510/6510289/S0000006567570_F_W40_20110302083948.jpg;Floral printed cotton blouse with buttoned-down-front. Empire waist with gatherings and wide flare hem. Length 54 cm in size 38.;NULL;Vit
6567573;ProductImages/6510/6510289/S0000006567570_F_W30_20110302083947.jpg;ProductImages/6510/6510289/S0000006567570_F_W40_20110302083948.jpg;Floral printed cotton blouse with buttoned-down-front. Empire waist with gatherings and wide flare hem. Length 54 cm in size 38.;NULL;Vit
6567574;ProductImages/6510/6510289/S0000006567570_F_W30_20110302083947.jpg;ProductImages/6510/6510289/S0000006567570_F_W40_20110302083948.jpg;Floral printed cotton blouse with buttoned-down-front. Empire waist with gatherings and wide flare hem. Length 54 cm in size 38.;NULL;Vit
6567576;ProductImages/6510/6510289/S0000006567576_F_W30_20110302083859.jpg;ProductImages/6510/6510289/S0000006567576_F_W40_20110302083902.jpg;Floral printed cotton blouse with buttoned-down-front. Empire waist with gatherings and wide flare hem. Length 54 cm in size 38.;NULL;Rosa
6567577;ProductImages/6510/6510289/S0000006567576_F_W30_20110302083859.jpg;ProductImages/6510/6510289/S0000006567576_F_W40_20110302083902.jpg;Floral printed cotton blouse with buttoned-down-front. Empire waist with gatherings and wide flare hem. Length 54 cm in size 38.;NULL;Rosa
6567578;ProductImages/6510/6510289/S0000006567576_F_W30_20110302083859.jpg;ProductImages/6510/6510289/S0000006567576_F_W40_20110302083902.jpg;Floral printed cotton blouse with buttoned-down-front. Empire waist with gatherings and wide flare hem. Length 54 cm in size 38.;NULL;Rosa
6567579;ProductImages/6510/6510289/S0000006567576_F_W30_20110302083859.jpg;ProductImages/6510/6510289/S0000006567576_F_W40_20110302083902.jpg;Floral printed cotton blouse with buttoned-down-front. Empire waist with gatherings and wide flare hem. Length 54 cm in size 38.;NULL;Rosa
6567580;ProductImages/6510/6510289/S0000006567576_F_W30_20110302083859.jpg;ProductImages/6510/6510289/S0000006567576_F_W40_20110302083902.jpg;Floral printed cotton blouse with buttoned-down-front. Empire waist with gatherings and wide flare hem. Length 54 cm in size 38.;NULL;Rosa
6583018;ProductImages/6539/6539360/S0000006583019_F_W30_20110530080719.jpg;ProductImages/6539/6539360/S0000006583019_F_W40_20110530080742.jpg;Cotton shirt with chest pocket and button-through fastening. Classic collar and cuffs with opening and button closure. Rounded hemline. Length 70 cm in size 38.;NULL;Blå
6583019;ProductImages/6539/6539360/S0000006583019_F_W30_20110530080719.jpg;ProductImages/6539/6539360/S0000006583019_F_W40_20110530080742.jpg;Cotton shirt with chest pocket and button-through fastening. Classic collar and cuffs with opening and button closure. Rounded hemline. Length 70 cm in size 38.;NULL;Blå
6583020;ProductImages/6539/6539360/S0000006583019_F_W30_20110530080719.jpg;ProductImages/6539/6539360/S0000006583019_F_W40_20110530080742.jpg;Cotton shirt with chest pocket and button-through fastening. Classic collar and cuffs with opening and button closure. Rounded hemline. Length 70 cm in size 38.;NULL;Blå
6583021;ProductImages/6539/6539360/S0000006583019_F_W30_20110530080719.jpg;ProductImages/6539/6539360/S0000006583019_F_W40_20110530080742.jpg;Cotton shirt with chest pocket and button-through fastening. Classic collar and cuffs with opening and button closure. Rounded hemline. Length 70 cm in size 38.;NULL;Blå
6583022;ProductImages/6539/6539360/S0000006583019_F_W30_20110530080719.jpg;ProductImages/6539/6539360/S0000006583019_F_W40_20110530080742.jpg;Cotton shirt with chest pocket and button-through fastening. Classic collar and cuffs with opening and button closure. Rounded hemline. Length 70 cm in size 38.;NULL;Blå
6583023;ProductImages/6539/6539360/S0000006583019_F_W30_20110530080719.jpg;ProductImages/6539/6539360/S0000006583019_F_W40_20110530080742.jpg;Cotton shirt with chest pocket and button-through fastening. Classic collar and cuffs with opening and button closure. Rounded hemline. Length 70 cm in size 38.;NULL;Blå
6583024;ProductImages/6539/6539360/S0000006583025_F_W30_20110530080620.jpg;ProductImages/6539/6539360/S0000006583025_F_W40_20110530080640.jpg;Cotton shirt with chest pocket and button-through fastening. Classic collar and cuffs with opening and button closure. Rounded hemline. Length 70 cm in size 38.;NULL;Röd
6583025;ProductImages/6539/6539360/S0000006583025_F_W30_20110530080620.jpg;ProductImages/6539/6539360/S0000006583025_F_W40_20110530080640.jpg;Cotton shirt with chest pocket and button-through fastening. Classic collar and cuffs with opening and button closure. Rounded hemline. Length 70 cm in size 38.;NULL;Röd
6583026;ProductImages/6539/6539360/S0000006583025_F_W30_20110530080620.jpg;ProductImages/6539/6539360/S0000006583025_F_W40_20110530080640.jpg;Cotton shirt with chest pocket and button-through fastening. Classic collar and cuffs with opening and button closure. Rounded hemline. Length 70 cm in size 38.;NULL;Röd
6583027;ProductImages/6539/6539360/S0000006583025_F_W30_20110530080620.jpg;ProductImages/6539/6539360/S0000006583025_F_W40_20110530080640.jpg;Cotton shirt with chest pocket and button-through fastening. Classic collar and cuffs with opening and button closure. Rounded hemline. Length 70 cm in size 38.;NULL;Röd
6583028;ProductImages/6539/6539360/S0000006583025_F_W30_20110530080620.jpg;ProductImages/6539/6539360/S0000006583025_F_W40_20110530080640.jpg;Cotton shirt with chest pocket and button-through fastening. Classic collar and cuffs with opening and button closure. Rounded hemline. Length 70 cm in size 38.;NULL;Röd
6583029;ProductImages/6539/6539360/S0000006583025_F_W30_20110530080620.jpg;ProductImages/6539/6539360/S0000006583025_F_W40_20110530080640.jpg;Cotton shirt with chest pocket and button-through fastening. Classic collar and cuffs with opening and button closure. Rounded hemline. Length 70 cm in size 38.;NULL;Röd
6588897;ProductImages/6581/6581279/S0000006588898_F_W30_20110722154902.jpg;ProductImages/6581/6581279/S0000006588898_F_W40_20110722154910.jpg;Checked soft viscose shirt with chest pocket and a half-button placket at the front. Long, fold-up sleeves with button-tab feature. Rounded hemline with twin openings at the sides. May shrink 5-7%. length 76 cm in size 38.;NULL;Svart
6588898;ProductImages/6581/6581279/S0000006588898_F_W30_20110722154902.jpg;ProductImages/6581/6581279/S0000006588898_F_W40_20110722154910.jpg;Checked soft viscose shirt with chest pocket and a half-button placket at the front. Long, fold-up sleeves with button-tab feature. Rounded hemline with twin openings at the sides. May shrink 5-7%. length 76 cm in size 38.;NULL;Svart
6588899;ProductImages/6581/6581279/S0000006588898_F_W30_20110722154902.jpg;ProductImages/6581/6581279/S0000006588898_F_W40_20110722154910.jpg;Checked soft viscose shirt with chest pocket and a half-button placket at the front. Long, fold-up sleeves with button-tab feature. Rounded hemline with twin openings at the sides. May shrink 5-7%. length 76 cm in size 38.;NULL;Svart
6588900;ProductImages/6581/6581279/S0000006588898_F_W30_20110722154902.jpg;ProductImages/6581/6581279/S0000006588898_F_W40_20110722154910.jpg;Checked soft viscose shirt with chest pocket and a half-button placket at the front. Long, fold-up sleeves with button-tab feature. Rounded hemline with twin openings at the sides. May shrink 5-7%. length 76 cm in size 38.;NULL;Svart
6588901;ProductImages/6581/6581279/S0000006588898_F_W30_20110722154902.jpg;ProductImages/6581/6581279/S0000006588898_F_W40_20110722154910.jpg;Checked soft viscose shirt with chest pocket and a half-button placket at the front. Long, fold-up sleeves with button-tab feature. Rounded hemline with twin openings at the sides. May shrink 5-7%. length 76 cm in size 38.;NULL;Svart
6632406;ProductImages/6632/6632308/S0000006632407_F_W30_20110623102901.jpg;ProductImages/6632/6632308/S0000006632407_F_W40_20110623102904.jpg;Fitted soft washed denim shirt with chest pockets, classic collar and snap closure. Rounded hemline. Length 70 cm in size 38.;NULL;Blå
6632407;ProductImages/6632/6632308/S0000006632407_F_W30_20110623102901.jpg;ProductImages/6632/6632308/S0000006632407_F_W40_20110623102904.jpg;Fitted soft washed denim shirt with chest pockets, classic collar and snap closure. Rounded hemline. Length 70 cm in size 38.;NULL;Blå
6632408;ProductImages/6632/6632308/S0000006632407_F_W30_20110623102901.jpg;ProductImages/6632/6632308/S0000006632407_F_W40_20110623102904.jpg;Fitted soft washed denim shirt with chest pockets, classic collar and snap closure. Rounded hemline. Length 70 cm in size 38.;NULL;Blå
6632409;ProductImages/6632/6632308/S0000006632407_F_W30_20110623102901.jpg;ProductImages/6632/6632308/S0000006632407_F_W40_20110623102904.jpg;Fitted soft washed denim shirt with chest pockets, classic collar and snap closure. Rounded hemline. Length 70 cm in size 38.;NULL;Blå
6632410;ProductImages/6632/6632308/S0000006632407_F_W30_20110623102901.jpg;ProductImages/6632/6632308/S0000006632407_F_W40_20110623102904.jpg;Fitted soft washed denim shirt with chest pockets, classic collar and snap closure. Rounded hemline. Length 70 cm in size 38.;NULL;Blå
6632411;ProductImages/6632/6632308/S0000006632407_F_W30_20110623102901.jpg;ProductImages/6632/6632308/S0000006632407_F_W40_20110623102904.jpg;Fitted soft washed denim shirt with chest pockets, classic collar and snap closure. Rounded hemline. Length 70 cm in size 38.;NULL;Blå
6630048;ProductImages/6586/6586045/S0000006630046_F_W30_20110722155701.jpg;ProductImages/6586/6586045/S0000006630046_F_W40_20110722155707.jpg;Checked cotton flanell shirt with frills and button-closure at front. Long, fold-up sleeves with button-tab feature. Rounded hemline. Length 71 cm in size 38.;NULL;Turkos
6630039;ProductImages/6586/6586045/S0000006630040_F_W30_20110722155527.jpg;ProductImages/6586/6586045/S0000006630040_F_W40_20110722155535.jpg;Checked cotton flanell shirt with frills and button-closure at front. Long, fold-up sleeves with button-tab feature. Rounded hemline. Length 71 cm in size 38.;NULL;Röd
6630040;ProductImages/6586/6586045/S0000006630040_F_W30_20110722155527.jpg;ProductImages/6586/6586045/S0000006630040_F_W40_20110722155535.jpg;Checked cotton flanell shirt with frills and button-closure at front. Long, fold-up sleeves with button-tab feature. Rounded hemline. Length 71 cm in size 38.;NULL;Röd
6630041;ProductImages/6586/6586045/S0000006630040_F_W30_20110722155527.jpg;ProductImages/6586/6586045/S0000006630040_F_W40_20110722155535.jpg;Checked cotton flanell shirt with frills and button-closure at front. Long, fold-up sleeves with button-tab feature. Rounded hemline. Length 71 cm in size 38.;NULL;Röd
6630042;ProductImages/6586/6586045/S0000006630040_F_W30_20110722155527.jpg;ProductImages/6586/6586045/S0000006630040_F_W40_20110722155535.jpg;Checked cotton flanell shirt with frills and button-closure at front. Long, fold-up sleeves with button-tab feature. Rounded hemline. Length 71 cm in size 38.;NULL;Röd
6630043;ProductImages/6586/6586045/S0000006630040_F_W30_20110722155527.jpg;ProductImages/6586/6586045/S0000006630040_F_W40_20110722155535.jpg;Checked cotton flanell shirt with frills and button-closure at front. Long, fold-up sleeves with button-tab feature. Rounded hemline. Length 71 cm in size 38.;NULL;Röd
6630044;ProductImages/6586/6586045/S0000006630040_F_W30_20110722155527.jpg;ProductImages/6586/6586045/S0000006630040_F_W40_20110722155535.jpg;Checked cotton flanell shirt with frills and button-closure at front. Long, fold-up sleeves with button-tab feature. Rounded hemline. Length 71 cm in size 38.;NULL;Röd
6630045;ProductImages/6586/6586045/S0000006630046_F_W30_20110722155701.jpg;ProductImages/6586/6586045/S0000006630046_F_W40_20110722155707.jpg;Checked cotton flanell shirt with frills and button-closure at front. Long, fold-up sleeves with button-tab feature. Rounded hemline. Length 71 cm in size 38.;NULL;Turkos
6630046;ProductImages/6586/6586045/S0000006630046_F_W30_20110722155701.jpg;ProductImages/6586/6586045/S0000006630046_F_W40_20110722155707.jpg;Checked cotton flanell shirt with frills and button-closure at front. Long, fold-up sleeves with button-tab feature. Rounded hemline. Length 71 cm in size 38.;NULL;Turkos
6630047;ProductImages/6586/6586045/S0000006630046_F_W30_20110722155701.jpg;ProductImages/6586/6586045/S0000006630046_F_W40_20110722155707.jpg;Checked cotton flanell shirt with frills and button-closure at front. Long, fold-up sleeves with button-tab feature. Rounded hemline. Length 71 cm in size 38.;NULL;Turkos
6630049;ProductImages/6586/6586045/S0000006630046_F_W30_20110722155701.jpg;ProductImages/6586/6586045/S0000006630046_F_W40_20110722155707.jpg;Checked cotton flanell shirt with frills and button-closure at front. Long, fold-up sleeves with button-tab feature. Rounded hemline. Length 71 cm in size 38.;NULL;Turkos
6638773;ProductImages/6583/6583810/S0000006638774_F_W30_20110616142802.jpg;ProductImages/6583/6583810/S0000006638774_F_W40_20110616142804.jpg;Printed lightweight chiffon blouse. Featuring opening with button closure and ties. Elastics at the waist and at the cuffs. Length 66 cm in size 38.;NULL;Vit
6638774;ProductImages/6583/6583810/S0000006638774_F_W30_20110616142802.jpg;ProductImages/6583/6583810/S0000006638774_F_W40_20110616142804.jpg;Printed lightweight chiffon blouse. Featuring opening with button closure and ties. Elastics at the waist and at the cuffs. Length 66 cm in size 38.;NULL;Vit
6638762;ProductImages/6583/6583810/S0000006638762_F_W30_20110629130250.jpg;ProductImages/6583/6583810/S0000006638762_F_W40_20110629130257.jpg;Printed lightweight chiffon blouse. Featuring opening with button closure and ties. Elastics at the waist and at the cuffs. Length 66 cm in size 38.;NULL;Svart
6638763;ProductImages/6583/6583810/S0000006638762_F_W30_20110629130250.jpg;ProductImages/6583/6583810/S0000006638762_F_W40_20110629130257.jpg;Printed lightweight chiffon blouse. Featuring opening with button closure and ties. Elastics at the waist and at the cuffs. Length 66 cm in size 38.;NULL;Svart
6638764;ProductImages/6583/6583810/S0000006638762_F_W30_20110629130250.jpg;ProductImages/6583/6583810/S0000006638762_F_W40_20110629130257.jpg;Printed lightweight chiffon blouse. Featuring opening with button closure and ties. Elastics at the waist and at the cuffs. Length 66 cm in size 38.;NULL;Svart
6638765;ProductImages/6583/6583810/S0000006638762_F_W30_20110629130250.jpg;ProductImages/6583/6583810/S0000006638762_F_W40_20110629130257.jpg;Printed lightweight chiffon blouse. Featuring opening with button closure and ties. Elastics at the waist and at the cuffs. Length 66 cm in size 38.;NULL;Svart
